,inflow_cfs,outflow_cfs,storage_af
2011-09-30,2167.0,4231.0,740360.0
2011-10-01,1904.0,4126.0,735843.0
2011-10-02,2052.0,4179.0,731547.0
2011-10-03,1127.0,4086.0,725595.0
2011-10-04,1363.0,4175.0,719971.0
2011-10-05,1612.0,4141.0,714935.0
2011-10-06,1361.0,3634.0,710407.0
2011-10-07,917.0,4447.0,703393.0
2011-10-08,1222.0,4146.0,697555.0
2011-10-09,1277.0,4079.0,691941.0
2011-10-10,2045.0,4073.0,687854.0
2011-10-11,1546.0,4118.0,682753.0
2011-10-12,1447.0,4127.0,677283.0
2011-10-13,1706.0,4221.0,672221.0
2011-10-14,1338.0,3898.0,667076.0
2011-10-15,1306.0,4466.0,660747.0
2011-10-16,1072.0,4016.0,654822.0
2011-10-17,1049.0,4178.0,648549.0
2011-10-18,971.0,3990.0,642496.0
2011-10-19,886.0,4210.0,635838.0
2011-10-20,887.0,4207.0,629212.0
2011-10-21,1315.0,4292.0,623248.0
2011-10-22,1110.0,3975.0,617505.0
2011-10-23,1015.0,3550.0,612405.0
2011-10-24,1008.0,3529.0,607334.0
2011-10-25,738.0,3389.0,602019.0
2011-10-26,527.0,3738.0,595580.0
2011-10-27,858.0,3123.0,591029.0
2011-10-28,1060.0,3191.0,586745.0
2011-10-29,1584.0,2996.0,583881.0
2011-10-30,1744.0,3162.0,581017.0
2011-10-31,748.0,2552.0,577381.0
2011-11-01,588.0,2772.0,572992.0
2011-11-02,634.0,2572.0,569040.0
2011-11-03,560.0,2645.0,564859.0
2011-11-04,531.0,2656.0,560599.0
2011-11-05,947.0,2675.0,557132.0
2011-11-06,775.0,2555.0,553580.0
2011-11-07,721.0,2530.0,549970.0
2011-11-08,848.0,2573.0,546533.0
2011-11-09,884.0,2467.0,543359.0
2011-11-10,1065.0,2729.0,540037.0
2011-11-11,809.0,2759.0,536135.0
2011-11-12,1336.0,2609.0,533583.0
2011-11-13,1328.0,2644.0,530950.0
2011-11-14,820.0,2711.0,527172.0
2011-11-15,846.0,2680.0,523503.0
2011-11-16,845.0,2687.0,519834.0
2011-11-17,949.0,2646.0,516441.0
2011-11-18,945.0,2767.0,512805.0
2011-11-19,1266.0,2557.0,510234.0
2011-11-20,1318.0,2556.0,507753.0
2011-11-21,947.0,2589.0,504471.0
2011-11-22,825.0,2416.0,501293.0
2011-11-23,797.0,2345.0,498201.0
2011-11-24,839.0,2271.0,495351.0
2011-11-25,1043.0,2310.0,492837.0
2011-11-26,1340.0,2246.0,491031.0
2011-11-27,1178.0,2202.0,488989.0
2011-11-28,1030.0,2204.0,486645.0
2011-11-29,1048.0,2337.0,484078.0
2011-11-30,891.0,2274.0,481277.0
2011-12-01,983.0,2120.0,478955.0
2011-12-02,610.0,2293.0,475565.0
2011-12-03,811.0,2408.0,472330.0
2011-12-04,1190.0,2214.0,470270.0
2011-12-05,955.0,2255.0,467675.0
2011-12-06,984.0,2090.0,465462.0
2011-12-07,900.0,2112.0,463039.0
2011-12-08,821.0,2068.0,460545.0
2011-12-09,765.0,2089.0,457900.0
2011-12-10,1210.0,2143.0,456024.0
2011-12-11,1185.0,1896.0,454603.0
2011-12-12,989.0,2037.0,452508.0
2011-12-13,1053.0,1948.0,450713.0
2011-12-14,934.0,2310.0,447964.0
2011-12-15,944.0,1979.0,445891.0
2011-12-16,824.0,2121.0,443299.0
2011-12-17,1353.0,2310.0,441386.0
2011-12-18,1200.0,2005.0,439775.0
2011-12-19,1036.0,2139.0,437578.0
2011-12-20,886.0,2060.0,435235.0
2011-12-21,969.0,2094.0,432989.0
2011-12-22,991.0,2148.0,430671.0
2011-12-23,992.0,2072.0,428499.0
2011-12-24,1329.0,2081.0,426988.0
2011-12-25,1322.0,2107.0,425412.0
2011-12-26,1079.0,2228.0,423120.0
2011-12-27,1284.0,2104.0,421473.0
2011-12-28,1174.0,2275.0,419269.0
2011-12-29,1311.0,2086.0,417711.0
2011-12-30,1516.0,2187.0,416366.0
2011-12-31,1827.0,2075.0,415871.0
2012-01-01,1636.0,1809.0,415517.0
2012-01-02,1074.0,1812.0,414030.0
2012-01-03,1237.0,1938.0,412625.0
2012-01-04,1310.0,1933.0,411365.0
2012-01-05,1356.0,1947.0,410175.0
2012-01-06,1167.0,2037.0,408425.0
2012-01-07,1091.0,1613.0,407375.0
2012-01-08,998.0,1747.0,405844.0
2012-01-09,850.0,1839.0,403837.0
2012-01-10,1004.0,1867.0,402108.0
2012-01-11,914.0,1670.0,400585.0
2012-01-12,989.0,1844.0,398865.0
2012-01-13,1036.0,1746.0,397429.0
2012-01-14,1264.0,1804.0,396335.0
2012-01-15,1026.0,1805.0,394762.0
2012-01-16,619.0,1909.0,392171.0
2012-01-17,767.0,1910.0,389873.0
2012-01-18,921.0,1796.0,388116.0
2012-01-19,1312.0,1853.0,387034.0
2012-01-20,2339.0,1793.0,388116.0
2012-01-21,7293.0,1586.0,399412.0
2012-01-22,3856.0,1727.0,403630.0
2012-01-23,4380.0,1680.0,408985.0
2012-01-24,3249.0,1696.0,412065.0
2012-01-25,2063.0,1807.0,412555.0
2012-01-26,1785.0,1952.0,412205.0
2012-01-27,2258.0,1870.0,412975.0
2012-01-28,2048.0,1602.0,413817.0
2012-01-29,1887.0,1773.0,414030.0
2012-01-30,1507.0,1775.0,413465.0
2012-01-31,1584.0,1748.0,413115.0
2012-02-01,1679.0,1719.0,412975.0
2012-02-02,1720.0,1713.0,412975.0
2012-02-03,1483.0,1824.0,412275.0
2012-02-04,1680.0,1945.0,411715.0
2012-02-05,1417.0,1721.0,411085.0
2012-02-06,1273.0,1785.0,410035.0
2012-02-07,1422.0,1828.0,409195.0
2012-02-08,1275.0,1826.0,408075.0
2012-02-09,1264.0,1806.0,406955.0
2012-02-10,1691.0,2344.0,405636.0
2012-02-11,1487.0,1963.0,404668.0
2012-02-12,1346.0,1718.0,403907.0
2012-02-13,1312.0,1447.0,403630.0
2012-02-14,1122.0,1505.0,402800.0
2012-02-15,1128.0,1310.0,402384.0
2012-02-16,983.0,1339.0,401623.0
2012-02-17,1065.0,1363.0,401001.0
2012-02-18,1241.0,1470.0,400516.0
2012-02-19,1240.0,1547.0,399894.0
2012-02-20,958.0,1600.0,398592.0
2012-02-21,892.0,1469.0,397429.0
2012-02-22,861.0,1681.0,395788.0
2012-02-23,722.0,1671.0,393873.0
2012-02-24,766.0,1481.0,392374.0
2012-02-25,1138.0,1587.0,391428.0
2012-02-26,985.0,1543.0,390279.0
2012-02-27,773.0,1573.0,388656.0
2012-02-28,778.0,1407.0,387372.0
2012-02-29,1436.0,1400.0,387440.0
2012-03-01,1489.0,1378.0,387643.0
2012-03-02,1797.0,1545.0,388116.0
2012-03-03,1396.0,1169.0,388521.0
2012-03-04,1473.0,1109.0,389197.0
2012-03-05,1375.0,1036.0,389805.0
2012-03-06,1518.0,1043.0,390684.0
2012-03-07,1311.0,1286.0,390684.0
2012-03-08,1179.0,1312.0,390346.0
2012-03-09,1324.0,1371.0,390211.0
2012-03-10,1365.0,1168.0,390549.0
2012-03-11,1415.0,1156.0,391022.0
2012-03-12,1543.0,1150.0,391766.0
2012-03-13,1728.0,1230.0,392712.0
2012-03-14,7658.0,1037.0,405844.0
2012-03-15,10879.0,942.0,425555.0
2012-03-16,23705.0,849.0,470880.0
2012-03-17,31143.0,651.0,531361.0
2012-03-18,12666.0,899.0,554679.0
2012-03-19,8437.0,973.0,569466.0
2012-03-20,6018.0,1145.0,579108.0
2012-03-21,4811.0,985.0,586658.0
2012-03-22,5490.0,1184.0,595142.0
2012-03-23,4887.0,1210.0,602372.0
2012-03-24,4752.0,1045.0,609647.0
2012-03-25,4442.0,1044.0,616340.0
2012-03-26,3983.0,1121.0,621988.0
2012-03-27,4354.0,1280.0,628037.0
2012-03-28,6267.0,1083.0,638296.0
2012-03-29,5616.0,1036.0,647357.0
2012-03-30,4508.0,918.0,654453.0
2012-03-31,5977.0,1133.0,664005.0
2012-04-01,7567.0,1040.0,676908.0
2012-04-02,6305.0,1036.0,687284.0
2012-04-03,5643.0,1260.0,695934.0
2012-04-04,5913.0,959.0,705690.0
2012-04-05,5451.0,1068.0,714357.0
2012-04-06,4610.0,1349.0,720747.0
2012-04-07,4254.0,1020.0,727058.0
2012-04-08,3713.0,1076.0,732230.0
2012-04-09,3592.0,1490.0,736334.0
2012-04-10,4073.0,1076.0,742226.0
2012-04-11,4195.0,1212.0,748136.0
2012-04-12,6059.0,1017.0,758137.0
2012-04-13,13207.0,630.0,783070.0
2012-04-14,9192.0,1118.0,799003.0
2012-04-15,6796.0,1035.0,810362.0
2012-04-16,5591.0,1073.0,819215.0
2012-04-17,5704.0,1112.0,828215.0
2012-04-18,5226.0,1713.0,835074.0
2012-04-19,6683.0,1586.0,845100.0
2012-04-20,7014.0,1921.0,855077.0
2012-04-21,8228.0,2109.0,867116.0
2012-04-22,8105.0,2087.0,878911.0
2012-04-23,8730.0,2343.0,891425.0
2012-04-24,8135.0,4810.0,897871.0
2012-04-25,8524.0,4555.0,905636.0
2012-04-26,12471.0,4865.0,920700.0
2012-04-27,11672.0,5944.0,931938.0
2012-04-28,8499.0,7673.0,933470.0
2012-04-29,7426.0,7213.0,933800.0
2012-04-30,7113.0,7280.0,933361.0
2012-05-01,7029.0,8100.0,931065.0
2012-05-02,6676.0,8100.0,928117.0
2012-05-03,6354.0,8167.0,924406.0
2012-05-04,5189.0,7627.0,919506.0
2012-05-05,5053.0,6473.0,916574.0
2012-05-06,5321.0,5946.0,915163.0
2012-05-07,4845.0,5748.0,913208.0
2012-05-08,3738.0,5512.0,909524.0
2012-05-09,4596.0,5011.0,908552.0
2012-05-10,4410.0,4977.0,907256.0
2012-05-11,4554.0,4145.0,907904.0
2012-05-12,4664.0,4193.0,908660.0
2012-05-13,3725.0,4183.0,907580.0
2012-05-14,4071.0,3822.0,907904.0
2012-05-15,4142.0,3689.0,908660.0
2012-05-16,3777.0,3433.0,909200.0
2012-05-17,2480.0,3051.0,907904.0
2012-05-18,7391.0,3153.0,916140.0
2012-05-19,3689.0,3175.0,917008.0
2012-05-20,3302.0,2989.0,917443.0
2012-05-21,3342.0,3191.0,917551.0
2012-05-22,3250.0,2835.0,918203.0
2012-05-23,3167.0,2584.0,919180.0
2012-05-24,2989.0,2026.0,920917.0
2012-05-25,2893.0,1943.0,922659.0
2012-05-26,2678.0,2102.0,923751.0
2012-05-27,2352.0,2126.0,924078.0
2012-05-28,2289.0,2173.0,924188.0
2012-05-29,2884.0,2122.0,925607.0
2012-05-30,2309.0,2174.0,925716.0
2012-05-31,2507.0,2200.0,926152.0
2012-06-01,2903.0,2211.0,927353.0
2012-06-02,2193.0,2161.0,927244.0
2012-06-03,1679.0,2197.0,926043.0
2012-06-04,2129.0,2090.0,925934.0
2012-06-05,2067.0,2144.0,925716.0
2012-06-06,1981.0,2113.0,925388.0
2012-06-07,2179.0,3153.0,923314.0
2012-06-08,2357.0,3062.0,921786.0
2012-06-09,2123.0,3142.0,919614.0
2012-06-10,1988.0,3132.0,917117.0
2012-06-11,1904.0,3117.0,914511.0
2012-06-12,1562.0,3194.0,911145.0
2012-06-13,1437.0,3126.0,907580.0
2012-06-14,1674.0,2943.0,904879.0
2012-06-15,1721.0,3291.0,901531.0
2012-06-16,1850.0,3895.0,897226.0
2012-06-17,1760.0,4245.0,892070.0
2012-06-18,1272.0,4126.0,886178.0
2012-06-19,1342.0,4135.0,880407.0
2012-06-20,1108.0,4236.0,874020.0
2012-06-21,1183.0,4079.0,868068.0
2012-06-22,1212.0,4146.0,862041.0
2012-06-23,1122.0,4097.0,856023.0
2012-06-24,1294.0,4067.0,850345.0
2012-06-25,1156.0,4082.0,844368.0
2012-06-26,1163.0,4081.0,838410.0
2012-06-27,978.0,4100.0,832060.0
2012-06-28,1464.0,4106.0,826553.0
2012-06-29,1448.0,4261.0,820764.0
2012-06-30,1388.0,4117.0,815189.0
2012-07-01,1576.0,4187.0,809848.0
2012-07-02,1627.0,3765.0,805433.0
2012-07-03,1727.0,4545.0,799717.0
2012-07-04,1612.0,4238.0,794314.0
2012-07-05,1314.0,4285.0,788229.0
2012-07-06,1424.0,4087.0,782768.0
2012-07-07,1677.0,4375.0,777225.0
2012-07-08,1383.0,4066.0,771705.0
2012-07-09,1304.0,4289.0,765599.0
2012-07-10,1473.0,4090.0,760225.0
2012-07-11,1426.0,4187.0,754560.0
2012-07-12,1812.0,4258.0,749520.0
2012-07-13,1553.0,4343.0,743797.0
2012-07-14,1447.0,4274.0,738003.0
2012-07-15,1254.0,4169.0,732035.0
2012-07-16,997.0,4698.0,724528.0
2012-07-17,1308.0,4558.0,717934.0
2012-07-18,1349.0,4649.0,711274.0
2012-07-19,1438.0,4620.0,704829.0
2012-07-20,1446.0,4661.0,698320.0
2012-07-21,1542.0,4535.0,692227.0
2012-07-22,1469.0,4722.0,685774.0
2012-07-23,1238.0,4046.0,680205.0
2012-07-24,1167.0,4792.0,672877.0
2012-07-25,1242.0,5084.0,665121.0
2012-07-26,847.0,4670.0,657409.0
2012-07-27,909.0,4954.0,649283.0
2012-07-28,1168.0,4581.0,642405.0
2012-07-29,1111.0,4535.0,635474.0
2012-07-30,1060.0,4701.0,628127.0
2012-07-31,1497.0,4610.0,621809.0
2012-08-01,1421.0,4505.0,615533.0
2012-08-02,1325.0,4658.0,608757.0
2012-08-03,1189.0,4771.0,601489.0
2012-08-04,1357.0,4695.0,594705.0
2012-08-05,830.0,4454.0,587354.0
2012-08-06,1351.0,4748.0,580496.0
2012-08-07,1516.0,4579.0,574283.0
2012-08-08,1111.0,4796.0,566821.0
2012-08-09,1656.0,3213.0,563579.0
2012-08-10,1637.0,4256.0,558231.0
2012-08-11,1288.0,3895.0,552903.0
2012-08-12,1828.0,3304.0,549802.0
2012-08-13,1341.0,3380.0,545612.0
2012-08-14,1453.0,3345.0,541698.0
2012-08-15,1602.0,2947.0,538875.0
2012-08-16,1440.0,2915.0,535806.0
2012-08-17,1696.0,2919.0,533254.0
2012-08-18,1675.0,2771.0,530950.0
2012-08-19,1619.0,2675.0,528728.0
2012-08-20,1564.0,2784.0,526193.0
2012-08-21,1492.0,2914.0,523258.0
2012-08-22,1486.0,2620.0,520894.0
2012-08-23,1503.0,2591.0,518622.0
2012-08-24,1780.0,2701.0,516683.0
2012-08-25,1566.0,2364.0,514987.0
2012-08-26,1135.0,2585.0,511997.0
2012-08-27,1458.0,2612.0,509594.0
2012-08-28,1831.0,2428.0,508313.0
2012-08-29,1555.0,2458.0,506392.0
2012-08-30,1826.0,2569.0,504792.0
2012-08-31,1318.0,2291.0,502720.0
2012-09-01,1409.0,2189.0,501055.0
2012-09-02,1476.0,2080.0,499787.0
2012-09-03,1839.0,2348.0,498676.0
2012-09-04,1860.0,2244.0,497804.0
2012-09-05,1242.0,2103.0,495981.0
2012-09-06,1967.0,2208.0,495429.0
2012-09-07,1779.0,2238.0,494408.0
2012-09-08,1837.0,2259.0,493466.0
2012-09-09,1369.0,2219.0,491659.0
2012-09-10,1308.0,2084.0,490010.0
2012-09-11,1363.0,2144.0,488361.0
2012-09-12,1524.0,2417.0,486490.0
2012-09-13,1320.0,2249.0,484545.0
2012-09-14,1603.0,2254.0,483144.0
2012-09-15,1235.0,2239.0,481044.0
2012-09-16,988.0,2025.0,478878.0
2012-09-17,1013.0,2429.0,475950.0
2012-09-18,882.0,2110.0,473408.0
2012-09-19,810.0,1841.0,471262.0
2012-09-20,902.0,1930.0,469125.0
2012-09-21,1012.0,1971.0,467141.0
2012-09-22,1059.0,2090.0,465005.0
2012-09-23,1104.0,2011.0,463114.0
2012-09-24,868.0,2001.0,460772.0
2012-09-25,1100.0,1781.0,459336.0
2012-09-26,1021.0,2236.0,456847.0
2012-09-27,1669.0,2044.0,456024.0
2012-09-28,1447.0,1927.0,454977.0
2012-09-29,1179.0,2029.0,453181.0
2012-09-30,1198.0,1935.0,451610.0
2012-10-01,1341.0,1972.0,450264.0
2012-10-02,1456.0,1892.0,449297.0
2012-10-03,997.0,2027.0,447150.0
2012-10-04,842.0,1910.0,444928.0
2012-10-05,436.0,1578.0,442559.0
2012-10-06,1010.0,2160.0,440214.0
2012-10-07,1012.0,2161.0,437871.0
2012-10-08,978.0,2164.0,435455.0
2012-10-09,1752.0,2666.0,433568.0
2012-10-10,925.0,1699.0,431975.0
2012-10-11,607.0,1637.0,429875.0
2012-10-12,1045.0,1654.0,428282.0
2012-10-13,835.0,1653.0,426629.0
2012-10-14,939.0,1678.0,425125.0
2012-10-15,948.0,1571.0,423836.0
2012-10-16,977.0,1790.0,422189.0
2012-10-17,893.0,1974.0,419977.0
2012-10-18,965.0,1896.0,418065.0
2012-10-19,1018.0,1879.0,416295.0
2012-10-20,729.0,1735.0,414242.0
2012-10-21,739.0,1947.0,411785.0
2012-10-22,1226.0,1871.0,410455.0
2012-10-23,1280.0,2080.0,408845.0
2012-10-24,859.0,1662.0,407235.0
2012-10-25,1209.0,1797.0,406051.0
2012-10-26,1177.0,1777.0,404806.0
2012-10-27,985.0,1731.0,403284.0
2012-10-28,882.0,1773.0,401485.0
2012-10-29,998.0,1882.0,399686.0
2012-10-30,961.0,1798.0,397976.0
2012-10-31,1049.0,1957.0,396130.0
2012-11-01,1070.0,1959.0,394352.0
2012-11-02,635.0,1962.0,391698.0
2012-11-03,1049.0,1682.0,390414.0
2012-11-04,620.0,1901.0,387845.0
2012-11-05,453.0,1861.0,385020.0
2012-11-06,558.0,1882.0,382348.0
2012-11-07,421.0,1882.0,379410.0
2012-11-08,572.0,1795.0,376967.0
2012-11-09,525.0,1819.0,374392.0
2012-11-10,1229.0,1748.0,373336.0
2012-11-11,1086.0,1797.0,371894.0
2012-11-12,977.0,1886.0,370065.0
2012-11-13,993.0,1869.0,368301.0
2012-11-14,810.0,1918.0,366082.0
2012-11-15,726.0,1855.0,363821.0
2012-11-16,888.0,1886.0,361819.0
2012-11-17,1677.0,2003.0,361173.0
2012-11-18,3012.0,1579.0,364015.0
2012-11-19,2108.0,1392.0,365436.0
2012-11-20,1404.0,1812.0,364596.0
2012-11-21,2415.0,1977.0,365436.0
2012-11-22,2847.0,1816.0,367452.0
2012-11-23,1565.0,2118.0,366341.0
2012-11-24,1511.0,1891.0,365565.0
2012-11-25,1477.0,1694.0,365113.0
2012-11-26,1269.0,1810.0,364015.0
2012-11-27,1408.0,1820.0,363175.0
2012-11-28,2734.0,1815.0,364984.0
2012-11-29,3415.0,1706.0,368366.0
2012-11-30,19621.0,1766.0,403768.0
2012-12-01,18465.0,3695.0,433061.0
2012-12-02,32162.0,4396.0,488125.0
2012-12-03,15556.0,2578.0,513856.0
2012-12-04,7998.0,1476.0,526764.0
2012-12-05,10646.0,1645.0,544606.0
2012-12-06,10462.0,1794.0,561787.0
2012-12-07,6999.0,1865.0,571959.0
2012-12-08,5467.0,1988.0,578847.0
2012-12-09,4845.0,2032.0,584402.0
2012-12-10,4040.0,1925.0,588579.0
2012-12-11,4089.0,2362.0,591992.0
2012-12-12,3823.0,1967.0,595667.0
2012-12-13,4076.0,2372.0,599018.0
2012-12-14,3846.0,2544.0,601577.0
2012-12-15,3797.0,2587.0,603960.0
2012-12-16,3190.0,3128.0,604048.0
2012-12-17,5159.0,4561.0,605199.0
2012-12-18,6615.0,5921.0,606533.0
2012-12-19,5662.0,6947.0,603960.0
2012-12-20,4964.0,6954.0,599989.0
2012-12-21,4677.0,7641.0,594092.0
2012-12-22,6273.0,9758.0,587179.0
2012-12-23,10864.0,9761.0,589367.0
2012-12-24,11835.0,9800.0,593392.0
2012-12-25,8670.0,9944.0,590854.0
2012-12-26,11762.0,9820.0,594705.0
2012-12-27,8710.0,8975.0,594180.0
2012-12-28,6922.0,8113.0,591817.0
2012-12-29,5117.0,7137.0,587792.0
2012-12-30,4659.0,5843.0,585443.0
2012-12-31,4561.0,5217.0,584141.0
2013-01-01,3838.0,5019.0,581798.0
2013-01-02,4349.0,3430.0,583621.0
2013-01-03,3696.0,4440.0,582145.0
2013-01-04,3599.0,4955.0,579455.0
2013-01-05,3034.0,4377.0,576779.0
2013-01-06,2874.0,3736.0,575057.0
2013-01-07,3202.0,3714.0,574024.0
2013-01-08,2336.0,3588.0,571528.0
2013-01-09,2447.0,3610.0,569210.0
2013-01-10,2964.0,3646.0,567845.0
2013-01-11,2939.0,3783.0,566138.0
2013-01-12,2728.0,4001.0,563579.0
2013-01-13,2649.0,4006.0,560853.0
2013-01-14,2152.0,3975.0,557216.0
2013-01-15,2534.0,3458.0,555356.0
2013-01-16,2590.0,2662.0,555186.0
2013-01-17,2418.0,2279.0,555440.0
2013-01-18,2392.0,2469.0,555271.0
2013-01-19,2472.0,2464.0,555271.0
2013-01-20,2431.0,2079.0,555948.0
2013-01-21,2235.0,2182.0,556032.0
2013-01-22,2579.0,2224.0,556709.0
2013-01-23,2309.0,2204.0,556878.0
2013-01-24,2435.0,2265.0,557216.0
2013-01-25,2160.0,2330.0,556878.0
2013-01-26,3067.0,2340.0,558315.0
2013-01-27,3576.0,2146.0,561106.0
2013-01-28,2946.0,2159.0,562640.0
2013-01-29,2972.0,2184.0,564176.0
2013-01-30,2524.0,2209.0,564773.0
2013-01-31,3069.0,2238.0,566394.0
2013-02-01,3163.0,2246.0,568186.0
2013-02-02,3179.0,2221.0,570065.0
2013-02-03,2970.0,2180.0,571614.0
2013-02-04,3239.0,2535.0,572992.0
2013-02-05,2503.0,2489.0,572992.0
2013-02-06,2217.0,2379.0,572647.0
2013-02-07,2122.0,2328.0,572217.0
2013-02-08,2094.0,2302.0,571787.0
2013-02-09,2039.0,2112.0,571614.0
2013-02-10,1840.0,2080.0,571098.0
2013-02-11,2036.0,2233.0,570668.0
2013-02-12,1659.0,2549.0,568869.0
2013-02-13,2050.0,2463.0,568016.0
2013-02-14,2061.0,2604.0,566906.0
2013-02-15,2243.0,2183.0,566992.0
2013-02-16,1871.0,2192.0,566309.0
2013-02-17,1633.0,2126.0,565285.0
2013-02-18,1584.0,1994.0,564432.0
2013-02-19,1818.0,2239.0,563579.0
2013-02-20,1866.0,2230.0,562811.0
2013-02-21,1486.0,2320.0,561106.0
2013-02-22,1779.0,2350.0,559922.0
2013-02-23,1639.0,2037.0,559077.0
2013-02-24,1753.0,2196.0,558146.0
2013-02-25,1377.0,2330.0,556201.0
2013-02-26,1400.0,2301.0,554341.0
2013-02-27,1881.0,2228.0,553580.0
2013-02-28,1608.0,2352.0,552065.0
2013-03-01,1927.0,2276.0,551311.0
2013-03-02,1878.0,2112.0,550808.0
2013-03-03,1855.0,2134.0,550221.0
2013-03-04,1880.0,2204.0,549551.0
2013-03-05,2098.0,2292.0,549132.0
2013-03-06,2327.0,2091.0,549551.0
2013-03-07,2284.0,1771.0,550556.0
2013-03-08,2227.0,1791.0,551394.0
2013-03-09,2045.0,1768.0,551897.0
2013-03-10,1983.0,2070.0,551646.0
2013-03-11,2070.0,2045.0,551646.0
2013-03-12,2008.0,1515.0,552568.0
2013-03-13,2073.0,1918.0,552819.0
2013-03-14,2351.0,1769.0,553918.0
2013-03-15,2168.0,1674.0,554848.0
2013-03-16,2476.0,1810.0,556117.0
2013-03-17,2457.0,1911.0,557132.0
2013-03-18,2622.0,1775.0,558738.0
2013-03-19,2205.0,1665.0,559753.0
2013-03-20,2947.0,1216.0,563152.0
2013-03-21,4663.0,1735.0,568954.0
2013-03-22,3715.0,1300.0,573680.0
2013-03-23,3099.0,834.0,578070.0
2013-03-24,3294.0,1554.0,581451.0
2013-03-25,2659.0,1089.0,584489.0
2013-03-26,2359.0,1402.0,586311.0
2013-03-27,2066.0,1856.0,586658.0
2013-03-28,2766.0,1321.0,589454.0
2013-03-29,2944.0,1103.0,593042.0
2013-03-30,2813.0,1088.0,596371.0
2013-03-31,3675.0,1252.0,601136.0
2013-04-01,3845.0,1551.0,605644.0
2013-04-02,3660.0,1074.0,610714.0
2013-04-03,3533.0,1342.0,614995.0
2013-04-04,3869.0,1305.0,620016.0
2013-04-05,3552.0,1361.0,624333.0
2013-04-06,3448.0,1369.0,628398.0
2013-04-07,3091.0,1427.0,631651.0
2013-04-08,3597.0,1401.0,635929.0
2013-04-09,3184.0,1401.0,639389.0
2013-04-10,2727.0,1398.0,641946.0
2013-04-11,3132.0,1369.0,645340.0
2013-04-12,2773.0,1427.0,647907.0
2013-04-13,2778.0,1429.0,650479.0
2013-04-14,2891.0,1398.0,653344.0
2013-04-15,3263.0,1474.0,656763.0
2013-04-16,2381.0,1201.0,659073.0
2013-04-17,2572.0,1250.0,661585.0
2013-04-18,2119.0,1241.0,663167.0
2013-04-19,2035.0,1234.0,664656.0
2013-04-20,2272.0,1239.0,666611.0
2013-04-21,2489.0,1246.0,668941.0
2013-04-22,2419.0,1271.0,671096.0
2013-04-23,2050.0,1257.0,672502.0
2013-04-24,2094.0,1404.0,673721.0
2013-04-25,2080.0,1243.0,675221.0
2013-04-26,1979.0,1312.0,676439.0
2013-04-27,2185.0,1618.0,677470.0
2013-04-28,2029.0,1454.0,678506.0
2013-04-29,2199.0,1657.0,679450.0
2013-04-30,2536.0,1316.0,681715.0
2013-05-01,1695.0,1271.0,682376.0
2013-05-02,2057.0,1202.0,683886.0
2013-05-03,2418.0,1235.0,686057.0
2013-05-04,2508.0,1133.0,688615.0
2013-05-05,2160.0,1257.0,690231.0
2013-05-06,1683.0,1183.0,691086.0
2013-05-07,1976.0,1219.0,692512.0
2013-05-08,2908.0,1199.0,695839.0
2013-05-09,2318.0,1180.0,698033.0
2013-05-10,2170.0,1331.0,699565.0
2013-05-11,2447.0,1222.0,701862.0
2013-05-12,2416.0,1233.5,704700.0
2013-05-13,2385.0,1245.0,706842.0
2013-05-14,2697.0,1105.0,709829.0
2013-05-15,2207.0,1440.0,711178.0
2013-05-16,2273.0,1413.0,712719.0
2013-05-17,2038.0,1345.0,713972.0
2013-05-18,2536.0,1211.0,716480.0
2013-05-19,1676.0,1238.0,717159.0
2013-05-20,2134.0,1275.0,718710.0
2013-05-21,1790.0,908.0,720262.0
2013-05-22,1712.0,1416.0,720650.0
2013-05-23,1919.0,1001.0,722298.0
2013-05-24,1904.0,1203.0,723559.0
2013-05-25,1940.0,1237.0,724819.0
2013-05-26,1564.0,1009.0,725790.0
2013-05-27,1504.0,1338.0,725985.0
2013-05-28,1944.0,1282.0,727253.0
2013-05-29,3123.0,1395.0,730571.0
2013-05-30,2614.0,1467.0,732718.0
2013-05-31,2148.0,1237.0,734377.0
2013-06-01,1884.0,1885.0,734181.0
2013-06-02,1864.0,1680.0,734377.0
2013-06-03,1495.0,1896.0,733401.0
2013-06-04,1782.0,1937.0,732913.0
2013-06-05,1824.0,2077.0,732230.0
2013-06-06,1700.0,2704.0,730083.0
2013-06-07,1305.0,2661.0,727253.0
2013-06-08,1614.0,2744.0,724819.0
2013-06-09,1520.0,2284.0,723074.0
2013-06-10,1094.0,2757.0,719583.0
2013-06-11,1455.0,2766.0,716868.0
2013-06-12,1702.0,2859.0,714453.0
2013-06-13,1264.0,2771.0,711274.0
2013-06-14,978.0,2534.0,707998.0
2013-06-15,1274.0,2303.0,705786.0
2013-06-16,1236.0,2395.0,703297.0
2013-06-17,1296.0,2700.0,700330.0
2013-06-18,1357.0,2372.0,698129.0
2013-06-19,876.0,2424.0,694888.0
2013-06-20,1055.0,1934.0,692987.0
2013-06-21,1527.0,2598.0,690706.0
2013-06-22,1420.0,3396.0,686623.0
2013-06-23,1501.0,2967.0,683603.0
2013-06-24,1186.0,2938.0,680016.0
2013-06-25,1626.0,2957.0,677376.0
2013-06-26,2016.0,2753.0,675783.0
2013-06-27,1690.0,2712.0,673627.0
2013-06-28,1911.0,2864.0,671565.0
2013-06-29,1610.0,3151.0,668286.0
2013-06-30,1919.0,3466.0,665028.0
